date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:26:46	322726/322726	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Nov%202023%2011:56:46%20GMT	https://ppc5g.com/ppc-services.php	C:/Users/Vishal/Desktop/pcc/ppc5g.com/ppc-services.html	(from )
17:26:46	1159/1159	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64007e8c-34ea55f9e95b8a72;gz%22	https://ppc5g.com/robots.txt		(from )
17:26:46	6823/6823	---M--	200	added ('OK')	image/png	etag:%221aa7-652a8983-baf07e73602582da;;;%22	https://ppc5g.com/images/ppclogo.png	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/ppclogo.png	(from https://ppc5g.com/ppc-services.php)
17:26:47	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%227918-652a8966-561d32d94fd56ac0;gz%22	https://ppc5g.com/css/font-awesome.min.css	C:/Users/Vishal/Desktop/pcc/ppc5g.com/css/font-awesome.min.css	(from https://ppc5g.com/ppc-services.php)
17:26:47	35973/35973	---M-Z	200	added ('OK')	text/css	etag:W/%2228feccc0-8c85%22	https://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css	C:/Users/Vishal/Desktop/pcc/code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css	(from https://ppc5g.com/ppc-services.php)
17:26:47	155845/155845	---M-Z	200	added ('OK')	text/css	etag:W/%22260c5-fByeBXPlzqi603M74vxjqoxo6o0%22	https://cdn.jsdelivr.net/npm/bootstrap@5.0.2/dist/css/bootstrap.min.css	C:/Users/Vishal/Desktop/pcc/cdn.jsdelivr.net/npm/bootstrap@5.0.2/dist/css/bootstrap.min.css	(from https://ppc5g.com/ppc-services.php)
17:26:48	17864/17864	---M-Z	200	added ('OK')	text/css	etag:%2245c8-652a8966-862a65a462badc89;gz%22	https://ppc5g.com/css/swiper-bundle.min.css	C:/Users/Vishal/Desktop/pcc/ppc5g.com/css/swiper-bundle.min.css	(from https://ppc5g.com/ppc-services.php)
17:26:48	3816/3816	---M-Z	200	added ('OK')	text/css	etag:%22ee8-652a8966-e3618990e18f34ec;gz%22	https://ppc5g.com/css/bootstrap-side-modals.css	C:/Users/Vishal/Desktop/pcc/ppc5g.com/css/bootstrap-side-modals.css	(from https://ppc5g.com/ppc-services.php)
17:26:48	48492/48492	---M-Z	200	added ('OK')	text/css	etag:%22bd6c-654e2540-c04313ec65ca9d9b;gz%22	https://ppc5g.com/css/style.css	C:/Users/Vishal/Desktop/pcc/ppc5g.com/css/style.css	(from https://ppc5g.com/ppc-services.php)
17:26:49	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2016%20Nov%202023%2011:56:50%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/Vishal/Desktop/pcc/www.googletagmanager.com/gtm.85445.delayed	(from https://ppc5g.com/ppc-services.php)
17:26:49	365943/365943	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Nov%202023%2011:56:50%20GMT	https://ppc5g.com/index.php	C:/Users/Vishal/Desktop/pcc/ppc5g.com/index.html	(from https://ppc5g.com/ppc-services.php)
17:26:49	188/188	---M--	200	added ('OK')	image/png	etag:%22bc-652a8983-28e494cb92f2b57f;;;%22	https://ppc5g.com/images/phone.png	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/phone.png	(from https://ppc5g.com/ppc-services.php)
17:26:50	498/498	---M--	200	added ('OK')	image/png	etag:%221f2-652a8985-710f43a7b01095da;;;%22	https://ppc5g.com/images/user.png	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/user.png	(from https://ppc5g.com/ppc-services.php)
17:26:50	709/709	---M--	200	added ('OK')	image/png	etag:%222c5-652a8980-e661a963660eed09;;;%22	https://ppc5g.com/images/email.png	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/email.png	(from https://ppc5g.com/ppc-services.php)
17:26:50	645/645	---M--	200	added ('OK')	image/png	etag:%22285-652a8982-18a2edf00d88bb26;;;%22	https://ppc5g.com/images/india-flag.png	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/india-flag.png	(from https://ppc5g.com/ppc-services.php)
17:26:51	763/763	---M--	200	added ('OK')	image/png	etag:%222fb-652a8982-a41a70d39f055ccb;;;%22	https://ppc5g.com/images/map.png	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/map.png	(from https://ppc5g.com/ppc-services.php)
17:26:51	89061/89061	---M--	200	added ('OK')	image/jpeg	etag:%2215be5-652a8984-26975bbf1c2a3a34;;;%22	https://ppc5g.com/images/topldgImg.jpg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/topldgImg.jpg	(from https://ppc5g.com/ppc-services.php)
17:26:51	400/400	---M--	200	added ('OK')	image/png	etag:%22190-652a8980-94cc3e62ccf3164c;;;%22	https://ppc5g.com/images/enquiry.png	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/enquiry.png	(from https://ppc5g.com/ppc-services.php)
17:26:52	215988/215988	---M--	200	added ('OK')	image/webp	etag:%2234bb4-652a8980-26fabef16e5d3313;;;%22	https://ppc5g.com/images/display.webp	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/display.webp	(from https://ppc5g.com/ppc-services.php)
17:26:53	201744/201744	---M--	200	added ('OK')	image/webp	etag:%2231410-652a8985-bf54535c97fb67c;;;%22	https://ppc5g.com/images/video.webp	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/video.webp	(from https://ppc5g.com/ppc-services.php)
17:26:54	202972/202972	---M--	200	added ('OK')	image/webp	etag:%22318dc-652a8984-dc26aaa48ad81e53;;;%22	https://ppc5g.com/images/shopping.webp	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/shopping.webp	(from https://ppc5g.com/ppc-services.php)
17:26:54	187022/187022	---M--	200	added ('OK')	image/webp	etag:%222da8e-652a8984-ee69e068be581076;;;%22	https://ppc5g.com/images/search.webp	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/search.webp	(from https://ppc5g.com/ppc-services.php)
17:26:55	56951/56951	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Nov%202023%2011:56:56%20GMT	https://ppc5g.com/landing-page.php	C:/Users/Vishal/Desktop/pcc/ppc5g.com/landing-page.html	(from https://ppc5g.com/ppc-services.php)
17:26:55	42218/42218	---M--	200	added ('OK')	image/webp	etag:%22a4ea-652a8984-2f37a570f5680efd;;;%22	https://ppc5g.com/images/seo.webp	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/seo.webp	(from https://ppc5g.com/ppc-services.php)
17:26:55	360166/360166	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Nov%202023%2011:56:56%20GMT	https://ppc5g.com/website-design.php	C:/Users/Vishal/Desktop/pcc/ppc5g.com/website-design.html	(from https://ppc5g.com/ppc-services.php)
17:26:55	202264/202264	---M--	200	added ('OK')	image/webp	etag:%2231618-652a897f-f9022a6cc2920df2;;;%22	https://ppc5g.com/images/app.webp	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/app.webp	(from https://ppc5g.com/ppc-services.php)
17:26:55	11089/11089	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Nov%202023%2011:56:56%20GMT	https://ppc5g.com/about-us.php	C:/Users/Vishal/Desktop/pcc/ppc5g.com/about-us.html	(from https://ppc5g.com/ppc-services.php)
17:26:56	17559/17559	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Nov%202023%2011:56:56%20GMT	https://ppc5g.com/about-director.php	C:/Users/Vishal/Desktop/pcc/ppc5g.com/about-director.html	(from https://ppc5g.com/ppc-services.php)
17:26:56	11193/11193	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Nov%202023%2011:56:57%20GMT	https://ppc5g.com/legal.php	C:/Users/Vishal/Desktop/pcc/ppc5g.com/legal.html	(from https://ppc5g.com/ppc-services.php)
17:26:56	21510/21510	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Nov%202023%2011:56:57%20GMT	https://ppc5g.com/privacy-policy.php	C:/Users/Vishal/Desktop/pcc/ppc5g.com/privacy-policy.html	(from https://ppc5g.com/ppc-services.php)
17:26:56	88145/88145	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-15851%22	https://cdnjs.cloudflare.com/ajax/libs/jquery/3.4.1/jquery.min.js	C:/Users/Vishal/Desktop/pcc/cdnjs.cloudflare.com/ajax/libs/jquery/3.4.1/jquery.min.js	(from https://ppc5g.com/ppc-services.php)
17:26:57	18594/18594	---M-Z	200	added ('OK')	application/javascript	etag:W/%2248a2-jut79x6Kl4uCoaGYAV8U1z0upZI%22	https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.2/dist/umd/popper.min.js	C:/Users/Vishal/Desktop/pcc/cdn.jsdelivr.net/npm/@popperjs/core@2.9.2/dist/umd/popper.min.js	(from https://ppc5g.com/ppc-services.php)
17:26:57	365943/365943	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Nov%202023%2011:56:58%20GMT	https://ppc5g.com/	C:/Users/Vishal/Desktop/pcc/ppc5g.com/index-2.html	(from https://ppc5g.com/ppc-services.php)
17:26:57	78743/78743	---M-Z	200	added ('OK')	application/javascript	etag:W/%2213397-kBFpUnUH/55mLPZNjjYfNZMIlw0%22	https://cdn.jsdelivr.net/npm/bootstrap@5.0.2/dist/js/bootstrap.bundle.min.js	C:/Users/Vishal/Desktop/pcc/cdn.jsdelivr.net/npm/bootstrap@5.0.2/dist/js/bootstrap.bundle.min.js	(from https://ppc5g.com/ppc-services.php)
17:26:58	253668/253668	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.12.1/jquery-ui.min.js	C:/Users/Vishal/Desktop/pcc/ajax.googleapis.com/ajax/libs/jqueryui/1.12.1/jquery-ui.min.js	(from https://ppc5g.com/ppc-services.php)
17:26:58	3345/3345	---M-Z	200	added ('OK')	application/x-javascript	etag:%22d11-652a89a9-f4dff9a76ae19a5;gz%22	https://ppc5g.com/js/jquery.serialscrolling.js	C:/Users/Vishal/Desktop/pcc/ppc5g.com/js/jquery.serialscrolling.js	(from https://ppc5g.com/ppc-services.php)
17:26:58	135956/135956	---M-Z	200	added ('OK')	application/x-javascript	etag:%2221314-652a89aa-482b11d158b9f8ad;gz%22	https://ppc5g.com/js/swiper-bundle.min.js	C:/Users/Vishal/Desktop/pcc/ppc5g.com/js/swiper-bundle.min.js	(from https://ppc5g.com/ppc-services.php)
17:26:58	1307/1307	---M-Z	200	added ('OK')	application/x-javascript	etag:%2251b-652a89a9-6565e5bf7d614a76;gz%22	https://ppc5g.com/js/jquery.ttpanel.js	C:/Users/Vishal/Desktop/pcc/ppc5g.com/js/jquery.ttpanel.js	(from https://ppc5g.com/ppc-services.php)
17:26:59	4970/4970	---M-Z	200	added ('OK')	application/x-javascript	etag:%22136a-654e26f1-faaff01c5ead761d;gz%22	https://ppc5g.com/js/javascript.js	C:/Users/Vishal/Desktop/pcc/ppc5g.com/js/javascript.js	(from https://ppc5g.com/ppc-services.php)
17:26:59	15869/15869	---M-Z	200	added ('OK')	application/x-javascript	etag:%223dfd-652cdb04-b14160ee0f267e81;gz%22	https://ppc5g.com/js/main.js	C:/Users/Vishal/Desktop/pcc/ppc5g.com/js/main.js	(from https://ppc5g.com/ppc-services.php)
17:26:59	1847/1847	---M-Z	200	added ('OK')	application/x-javascript	etag:%22737-652cdb1e-420fca017e59122;gz%22	https://ppc5g.com/js/swiperjs.js	C:/Users/Vishal/Desktop/pcc/ppc5g.com/js/swiperjs.js	(from https://ppc5g.com/ppc-services.php)
17:27:00	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-652a896f-f76a21bff2ce9ce;gz%22	https://ppc5g.com/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/Vishal/Desktop/pcc/ppc5g.com/fonts/fontawesome-webfont3e6e.eot	(from https://ppc5g.com/css/font-awesome.min.css)
17:27:00	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-652a896f-f76a21bff2ce9ce;gz%22	https://ppc5g.com/fonts/fontawesome-webfont.eot?	C:/Users/Vishal/Desktop/pcc/ppc5g.com/fonts/fontawesome-webfontd41d.eot	(from https://ppc5g.com/css/font-awesome.min.css)
17:27:00	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-652a896f-b95f1eead61c15a7;;;%22	https://ppc5g.com/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/Vishal/Desktop/pcc/ppc5g.com/fonts/fontawesome-webfont3e6e.woff2	(from https://ppc5g.com/css/font-awesome.min.css)
17:27:00	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2217ee8-652a896f-4b1d57ec1ae56691;;;%22	https://ppc5g.com/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/Vishal/Desktop/pcc/ppc5g.com/fonts/fontawesome-webfont3e6e.woff	(from https://ppc5g.com/css/font-awesome.min.css)
17:27:01	165548/165548	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22286ac-652a896f-405a99189a074164;gz%22	https://ppc5g.com/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Vishal/Desktop/pcc/ppc5g.com/fonts/fontawesome-webfont3e6e.ttf	(from https://ppc5g.com/css/font-awesome.min.css)
17:27:01	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	etag:%226c7db-652a896f-621203f355cc7aba;gz%22	https://ppc5g.com/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/Vishal/Desktop/pcc/ppc5g.com/fonts/fontawesome-webfont3e6e.svg	(from https://ppc5g.com/css/font-awesome.min.css)
17:27:01	7006/7006	---M--	200	added ('OK')	image/png	etag:%2228feccc0-1b5e%22	https://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_444444_256x240.png	C:/Users/Vishal/Desktop/pcc/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_444444_256x240.png	(from https://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
17:27:02	7001/7001	---M--	200	added ('OK')	image/png	etag:%2228feccc0-1b59%22	https://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_555555_256x240.png	C:/Users/Vishal/Desktop/pcc/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_555555_256x240.png	(from https://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
17:27:02	6313/6313	---M--	200	added ('OK')	image/png	etag:%2228feccc0-18a9%22	https://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_ffffff_256x240.png	C:/Users/Vishal/Desktop/pcc/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_ffffff_256x240.png	(from https://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
17:27:02	4632/4632	---M--	200	added ('OK')	image/png	etag:%2228feccc0-1218%22	https://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_777620_256x240.png	C:/Users/Vishal/Desktop/pcc/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_777620_256x240.png	(from https://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
17:27:02	4632/4632	---M--	200	added ('OK')	image/png	etag:%2228feccc0-1218%22	https://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_cc0000_256x240.png	C:/Users/Vishal/Desktop/pcc/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_cc0000_256x240.png	(from https://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
17:27:03	7013/7013	---M--	200	added ('OK')	image/png	etag:%2228feccc0-1b65%22	https://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_777777_256x240.png	C:/Users/Vishal/Desktop/pcc/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_777777_256x240.png	(from https://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
17:27:04	352754/352754	---M--	200	added ('OK')	image/jpeg	etag:%22561f2-652a897f-16813e6e2848e752;;;%22	https://ppc5g.com/images/bg.jpg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/bg.jpg	(from https://ppc5g.com/css/style.css)
17:27:05	102217/102217	---M-Z	200	added ('OK')	text/css	etag:%2264cac444-54a3%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.4.2/css/all.min.css	C:/Users/Vishal/Desktop/pcc/cdnjs.cloudflare.com/ajax/libs/font-awesome/6.4.2/css/all.min.css	(from https://ppc5g.com/index.php)
17:27:05	61674/61674	---M--	200	added ('OK')	image/jpeg	etag:%22f0ea-652a897f-adfbcfa483fa1c37;;;%22	https://ppc5g.com/images/bg-mobile.jpg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/bg-mobile.jpg	(from https://ppc5g.com/css/style.css)
17:27:05	28751/28751	---M--	200	added ('OK')	image/png	etag:%22704f-652a8981-7b2c9b846542c0d0;;;%22	https://ppc5g.com/images/google.png	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/google.png	(from https://ppc5g.com/index.php)
17:27:06	37000/37000	---M--	200	added ('OK')	image/png	etag:%229088-652a8980-a4401c02caf1e00;;;%22	https://ppc5g.com/images/facebook-rating.png	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/facebook-rating.png	(from https://ppc5g.com/index.php)
17:27:08	112153/112153	---M--	200	added ('OK')	video/mp4	etag:%221b619-652a8986-ce917897ea9b3b28;;;%22	https://ppc5g.com/images/video/webdesign.mp4	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/video/webdesign.mp4	(from https://ppc5g.com/index.php)
17:27:08	39487/39487	---M--	200	added ('OK')	image/png	etag:%229a3f-652a8982-b8fc8c1f1e39c13d;;;%22	https://ppc5g.com/images/Justdail-rating.png	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/Justdail-rating.png	(from https://ppc5g.com/index.php)
17:27:08	48439/48439	---M--	200	added ('OK')	image/png	etag:%22bd37-652a8981-beebff99e5e4023e;;;%22	https://ppc5g.com/images/google-rating.png	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/google-rating.png	(from https://ppc5g.com/index.php)
17:27:09	100958/100958	---M--	200	added ('OK')	video/mp4	etag:%2218a5e-652a8986-fd57f68a1705de9d;;;%22	https://ppc5g.com/images/video/hosting.mp4	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/video/hosting.mp4	(from https://ppc5g.com/index.php)
17:27:09	128160/128160	---M--	200	added ('OK')	video/mp4	etag:%221f4a0-652a8986-97ff1263dd1b31c5;;;%22	https://ppc5g.com/images/video/ecommerce.mp4	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/video/ecommerce.mp4	(from https://ppc5g.com/index.php)
17:27:09	16823/16823	---M-Z	200	added ('OK')	image/svg+xml	etag:%2241b7-652a8989-3d63c9993daf7aa2;gz%22	https://ppc5g.com/images/technology/dot-net-logo.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/technology/dot-net-logo.svg	(from https://ppc5g.com/index.php)
17:27:09	164170/164170	---M--	200	added ('OK')	video/mp4	etag:%222814a-652a8986-adcc45412174796d;;;%22	https://ppc5g.com/images/video/graphic.mp4	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/video/graphic.mp4	(from https://ppc5g.com/index.php)
17:27:09	1368/1368	---M-Z	200	added ('OK')	image/svg+xml	etag:%22558-652a898a-83021a5d3e208aff;gz%22	https://ppc5g.com/images/technology/go-logo-blue.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/technology/go-logo-blue.svg	(from https://ppc5g.com/index.php)
17:27:10	2372/2372	---M-Z	200	added ('OK')	image/svg+xml	etag:%22944-652a898a-9fd7d2c9a256e1e0;gz%22	https://ppc5g.com/images/technology/java-logo.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/technology/java-logo.svg	(from https://ppc5g.com/index.php)
17:27:10	5286/5286	---M-Z	200	added ('OK')	image/svg+xml	etag:%2214a6-652a898b-b51de37d4e775d4b;gz%22	https://ppc5g.com/images/technology/node-js.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/technology/node-js.svg	(from https://ppc5g.com/index.php)
17:27:10	986/986	---M-Z	200	added ('OK')	image/svg+xml	etag:%223da-652a898c-b2fe5a81ad7564d9;gz%22	https://ppc5g.com/images/technology/php-logo.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/technology/php-logo.svg	(from https://ppc5g.com/index.php)
17:27:11	3371/3371	---M-Z	200	added ('OK')	image/svg+xml	etag:%22d2b-652a898c-971849a26b14fd66;gz%22	https://ppc5g.com/images/technology/python.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/technology/python.svg	(from https://ppc5g.com/index.php)
17:27:11	1579/1579	---M-Z	200	added ('OK')	image/svg+xml	etag:%2262b-652a8989-bc80b3ca16164137;gz%22	https://ppc5g.com/images/technology/c-plus-plus.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/technology/c-plus-plus.svg	(from https://ppc5g.com/index.php)
17:27:11	830/830	---M-Z	200	added ('OK')	image/svg+xml	etag:%2233e-652a898a-b4a0c03ba7a6097c;gz%22	https://ppc5g.com/images/technology/html.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/technology/html.svg	(from https://ppc5g.com/index.php)
17:27:11	995/995	---M-Z	200	added ('OK')	image/svg+xml	etag:%223e3-652a8989-b9a68b17632100cc;gz%22	https://ppc5g.com/images/technology/css.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/technology/css.svg	(from https://ppc5g.com/index.php)
17:27:12	679/679	---M-Z	200	added ('OK')	image/svg+xml	etag:%222a7-652a898a-8c59267315694256;gz%22	https://ppc5g.com/images/technology/javascript-logo.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/technology/javascript-logo.svg	(from https://ppc5g.com/index.php)
17:27:12	1412/1412	---M-Z	200	added ('OK')	image/svg+xml	etag:%22584-652a8987-c197536eac07af53;gz%22	https://ppc5g.com/images/technology/angular-logo.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/technology/angular-logo.svg	(from https://ppc5g.com/index.php)
17:27:12	3146/3146	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c4a-652a898d-668d8efff4016b9b;gz%22	https://ppc5g.com/images/technology/react-js-logo.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/technology/react-js-logo.svg	(from https://ppc5g.com/index.php)
17:27:13	1301/1301	---M-Z	200	added ('OK')	image/svg+xml	etag:%22515-652a898b-ef12c5f9989180af;gz%22	https://ppc5g.com/images/technology/meteor.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/technology/meteor.svg	(from https://ppc5g.com/index.php)
17:27:13	3598/3598	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e0e-652a898e-f2529c5dcf4759c8;gz%22	https://ppc5g.com/images/technology/vuejs-logo.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/technology/vuejs-logo.svg	(from https://ppc5g.com/index.php)
17:27:13	4076/4076	---M-Z	200	added ('OK')	image/svg+xml	etag:%22fec-652a8989-a629bcf03c346681;gz%22	https://ppc5g.com/images/technology/ember-logo.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/technology/ember-logo.svg	(from https://ppc5g.com/index.php)
17:27:13	995/995	---M-Z	200	added ('OK')	image/svg+xml	etag:%223e3-652a898a-7ef28523af3d10ce;gz%22	https://ppc5g.com/images/technology/ios-logo.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/technology/ios-logo.svg	(from https://ppc5g.com/index.php)
17:27:14	2360/2360	---M-Z	200	added ('OK')	image/svg+xml	etag:%22938-652a8987-bd464cea311a557f;gz%22	https://ppc5g.com/images/technology/android-logo.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/technology/android-logo.svg	(from https://ppc5g.com/index.php)
17:27:14	2617/2617	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a39-652a898e-8c97b541c71eaf80;gz%22	https://ppc5g.com/images/technology/xamarin-logo-vertical.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/technology/xamarin-logo-vertical.svg	(from https://ppc5g.com/index.php)
17:27:14	4884/4884	---M-Z	200	added ('OK')	image/svg+xml	etag:%221314-652a8989-8750ab7ae0516bf8;gz%22	https://ppc5g.com/images/technology/cordova-logo.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/technology/cordova-logo.svg	(from https://ppc5g.com/index.php)
17:27:14	862/862	---M-Z	200	added ('OK')	image/svg+xml	etag:%2235e-652a898c-71559624a5a94aec;gz%22	https://ppc5g.com/images/technology/pwa-logo.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/technology/pwa-logo.svg	(from https://ppc5g.com/index.php)
17:27:15	9874/9874	---M-Z	200	added ('OK')	image/svg+xml	etag:%222692-652a898d-ad363e5aa2b7d6d;gz%22	https://ppc5g.com/images/technology/react-native-logo.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/technology/react-native-logo.svg	(from https://ppc5g.com/index.php)
17:27:15	3207/3207	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c87-652a8989-14a9edecc13ea130;gz%22	https://ppc5g.com/images/technology/flutter-logo.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/technology/flutter-logo.svg	(from https://ppc5g.com/index.php)
17:27:15	1579/1579	---M-Z	200	added ('OK')	image/svg+xml	etag:%2262b-652a8989-327483f5e836d2c7;gz%22	https://ppc5g.com/images/technology/c-plus-plus1.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/technology/c-plus-plus1.svg	(from https://ppc5g.com/index.php)
17:27:15	1850/1850	---M-Z	200	added ('OK')	image/svg+xml	etag:%2273a-652a898d-a5ed32759440b229;gz%22	https://ppc5g.com/images/technology/qt.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/technology/qt.svg	(from https://ppc5g.com/index.php)
17:27:16	2027/2027	---M-Z	200	added ('OK')	image/svg+xml	etag:%227eb-652a8989-2d2b57212c0b1af4;gz%22	https://ppc5g.com/images/technology/c-sharp-logo.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/technology/c-sharp-logo.svg	(from https://ppc5g.com/index.php)
17:27:16	2044/2044	---M-Z	200	added ('OK')	image/svg+xml	etag:%227fc-652a898c-2344386f52ec8b7f;gz%22	https://ppc5g.com/images/technology/objective-c.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/technology/objective-c.svg	(from https://ppc5g.com/index.php)
17:27:16	2338/2338	---M-Z	200	added ('OK')	image/svg+xml	etag:%22922-652a898e-404efad45ca68942;gz%22	https://ppc5g.com/images/technology/swift.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/technology/swift.svg	(from https://ppc5g.com/index.php)
17:27:17	6426/6426	---M-Z	200	added ('OK')	image/svg+xml	etag:%22191a-652a898b-6a65528e468e87ec;gz%22	https://ppc5g.com/images/technology/ms-dynamics-365.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/technology/ms-dynamics-365.svg	(from https://ppc5g.com/index.php)
17:27:17	4971/4971	---M-Z	200	added ('OK')	image/svg+xml	etag:%22136b-652a898d-8f1c73fdf2a65542;gz%22	https://ppc5g.com/images/technology/salesforce.svg	C:/Users/Vishal/Desktop/pcc/ppc5g.com/images/technology/salesforce.svg	(from https://ppc5g.com/index.php)
